truck_id,timestamp,anomaly_score,is_anomaly,is_anomaly_cal
LKW-01,2026-04-25 22:30:00,0.03244856426359971,0,0
LKW-01,2026-04-25 23:00:00,0.047141945097049776,0,0
LKW-01,2026-04-25 23:30:00,0.0683359807007694,0,0
LKW-01,2026-04-26 00:00:00,0.06893821305617298,0,0
LKW-01,2026-04-26 00:30:00,0.006857599851022411,0,0
LKW-01,2026-04-26 01:00:00,0.061020365211591654,0,0
LKW-01,2026-04-26 01:30:00,0.06942770168296913,0,0
LKW-01,2026-04-26 02:00:00,0.05975819790575809,0,0
LKW-01,2026-04-26 02:30:00,0.05334159293389035,0,0
LKW-01,2026-04-26 03:00:00,0.06840509222558683,0,0
LKW-01,2026-04-26 03:30:00,0.07957971119668417,0,0
LKW-01,2026-04-26 04:00:00,0.062277226633026095,0,0
LKW-01,2026-04-26 04:30:00,0.041607550708434915,0,0
LKW-01,2026-04-26 05:00:00,0.02864434281781364,0,0
LKW-01,2026-04-26 05:30:00,0.054076115993304974,0,0
LKW-01,2026-04-26 06:00:00,0.06319569390571383,0,0
LKW-01,2026-04-26 06:30:00,0.07831758029363589,0,0
LKW-01,2026-04-26 07:00:00,0.07083316155217712,0,0
LKW-01,2026-04-26 07:30:00,0.06562657064929839,0,0
LKW-01,2026-04-26 08:00:00,0.06746328985078653,0,0
LKW-01,2026-04-26 08:30:00,0.07404662807917683,0,0
LKW-01,2026-04-26 09:00:00,0.06614885695041894,0,0
LKW-01,2026-04-26 09:30:00,0.045229392440349125,0,0
LKW-01,2026-04-26 10:00:00,0.06486860285557322,0,0
LKW-01,2026-04-26 10:30:00,0.05589031934269095,0,0
LKW-01,2026-04-26 11:00:00,0.011380576282036758,0,0
LKW-01,2026-04-26 11:30:00,0.03807629810343266,0,0
LKW-01,2026-04-26 12:00:00,0.06442556641900393,0,0
LKW-01,2026-04-26 12:30:00,0.07173034437623321,0,0
LKW-01,2026-04-26 13:00:00,0.05720700884463126,0,0
LKW-01,2026-04-26 13:30:00,0.019464748094124185,0,0
LKW-01,2026-04-26 14:00:00,0.054367576397276296,0,0
LKW-01,2026-04-26 14:30:00,0.03554196312084501,0,0
LKW-01,2026-04-26 15:00:00,0.03692726196143559,0,0
LKW-01,2026-04-26 15:30:00,0.008275601384185982,0,0
LKW-01,2026-04-26 16:00:00,0.036530042418437325,0,0
LKW-01,2026-04-26 16:30:00,0.05278349867390342,0,0
LKW-01,2026-04-26 17:00:00,0.00023238428395855326,0,0
LKW-01,2026-04-26 17:30:00,-0.002171966425938754,1,0
LKW-01,2026-04-26 18:00:00,-0.002555964353312401,1,0
LKW-01,2026-04-26 18:30:00,0.015208817047810852,0,0
LKW-01,2026-04-26 19:00:00,0.00635194974251907,0,0
LKW-01,2026-04-26 19:30:00,0.03406181832663524,0,0
LKW-01,2026-04-26 20:00:00,0.05322520918956325,0,0
LKW-01,2026-04-26 20:30:00,0.04235101260275659,0,0
LKW-01,2026-04-26 21:00:00,0.030574557244217315,0,0
LKW-01,2026-04-26 21:30:00,0.029350994492808258,0,0
LKW-01,2026-04-26 22:00:00,0.04814608806721793,0,0
LKW-01,2026-04-26 22:30:00,0.03749000967122473,0,0
LKW-01,2026-04-26 23:00:00,0.05118957124897239,0,0
LKW-01,2026-04-26 23:30:00,0.04940468525105207,0,0
LKW-01,2026-04-27 00:00:00,0.050665184771581384,0,0
LKW-01,2026-04-27 00:30:00,0.06067414464421711,0,0
LKW-01,2026-04-27 01:00:00,-0.003764380611930629,1,0
LKW-01,2026-04-27 01:30:00,0.053104872580680695,0,0
LKW-01,2026-04-27 02:00:00,0.05650643131454991,0,0
LKW-01,2026-04-27 02:30:00,0.03931528426149439,0,0
LKW-01,2026-04-27 03:00:00,0.02988268555578827,0,0
LKW-01,2026-04-27 03:30:00,0.029005255376471528,0,0
LKW-01,2026-04-27 04:00:00,0.043152545985099544,0,0
LKW-01,2026-04-27 04:30:00,0.04567347847985326,0,0
LKW-01,2026-04-27 05:00:00,0.031902398709992064,0,0
LKW-01,2026-04-27 05:30:00,0.016990427909044148,0,0
LKW-01,2026-04-27 06:00:00,0.04418751121115955,0,0
LKW-01,2026-04-27 06:30:00,0.04635088269000959,0,0
LKW-01,2026-04-27 07:00:00,0.03782800422114846,0,0
LKW-01,2026-04-27 07:30:00,0.03632511887514134,0,0
LKW-01,2026-04-27 08:00:00,0.033179300233902365,0,0
LKW-01,2026-04-27 08:30:00,0.04362473622108404,0,0
LKW-01,2026-04-27 09:00:00,-0.0042279811383432175,1,0
LKW-01,2026-04-27 09:30:00,0.03607607385411854,0,0
LKW-01,2026-04-27 10:00:00,0.04561240659926313,0,0
LKW-01,2026-04-27 10:30:00,0.047520748728466566,0,0
LKW-01,2026-04-27 11:00:00,0.026947031661695264,0,0
LKW-01,2026-04-27 11:30:00,0.054437946168742424,0,0
LKW-01,2026-04-27 12:00:00,0.0518829183988429,0,0
LKW-01,2026-04-27 12:30:00,0.06218459352909683,0,0
LKW-01,2026-04-27 13:00:00,0.05824333577708779,0,0
LKW-01,2026-04-27 13:30:00,0.04334988600001727,0,0
LKW-01,2026-04-27 14:00:00,0.05263973211738199,0,0
LKW-01,2026-04-27 14:30:00,0.027764028508426908,0,0
LKW-01,2026-04-27 15:00:00,0.027389384886340795,0,0
LKW-01,2026-04-27 15:30:00,0.034814724082798065,0,0
LKW-01,2026-04-27 16:00:00,0.026729481106606112,0,0
LKW-01,2026-04-27 16:30:00,0.015737150484126827,0,0
LKW-01,2026-04-27 17:00:00,0.022645988761080815,0,0
LKW-01,2026-04-27 17:30:00,0.024955868415668325,0,0
LKW-01,2026-04-27 18:00:00,0.04165114783422341,0,0
LKW-01,2026-04-27 18:30:00,0.04046640848495603,0,0
LKW-01,2026-04-27 19:00:00,0.04177057252327482,0,0
LKW-01,2026-04-27 19:30:00,0.032530032711971246,0,0
LKW-01,2026-04-27 20:00:00,0.036041946443388095,0,0
LKW-01,2026-04-27 20:30:00,0.03804300827931678,0,0
LKW-01,2026-04-27 21:00:00,0.06450245437419883,0,0
LKW-01,2026-04-27 21:30:00,0.03622940442880779,0,0
LKW-01,2026-04-27 22:00:00,0.036401415531120584,0,0
LKW-01,2026-04-27 22:30:00,0.059680461795680984,0,0
LKW-01,2026-04-27 23:00:00,0.03898337344618075,0,0
LKW-01,2026-04-27 23:30:00,0.0481081201578239,0,0
LKW-01,2026-04-28 00:00:00,0.01289279488715428,0,0
LKW-01,2026-04-28 00:30:00,0.013901404307969878,0,0
LKW-01,2026-04-28 01:00:00,0.06585084143075709,0,0
LKW-01,2026-04-28 01:30:00,0.07232078163795597,0,0
LKW-01,2026-04-28 02:00:00,0.03766748303276263,0,0
LKW-01,2026-04-28 02:30:00,0.04005129801443125,0,0
LKW-01,2026-04-28 03:00:00,0.07797708885252458,0,0
LKW-01,2026-04-28 03:30:00,0.04514069486527944,0,0
LKW-01,2026-04-28 04:00:00,0.06506725898232041,0,0
LKW-01,2026-04-28 04:30:00,0.02753791621470575,0,0
LKW-01,2026-04-28 05:00:00,0.057022518014740065,0,0
LKW-01,2026-04-28 05:30:00,0.07055627237009487,0,0
LKW-01,2026-04-28 06:00:00,0.07626495298969349,0,0
LKW-01,2026-04-28 06:30:00,0.06138289629962962,0,0
LKW-01,2026-04-28 07:00:00,0.02466292703766465,0,0
LKW-01,2026-04-28 07:30:00,0.026418131231429776,0,0
LKW-01,2026-04-28 08:00:00,0.06672823510352871,0,0
LKW-01,2026-04-28 08:30:00,0.05031533185087422,0,0
LKW-01,2026-04-28 09:00:00,0.029384586337816487,0,0
LKW-01,2026-04-28 09:30:00,0.04262635364928158,0,0
LKW-01,2026-04-28 10:00:00,0.03682557847948226,0,0
LKW-01,2026-04-28 10:30:00,0.068660799264395,0,0
LKW-01,2026-04-28 11:00:00,0.07452979186633463,0,0
LKW-01,2026-04-28 11:30:00,0.008624042687282452,0,0
LKW-01,2026-04-28 12:00:00,0.03205915655275593,0,0
LKW-01,2026-04-28 12:30:00,0.04112763828444016,0,0
LKW-01,2026-04-28 13:00:00,0.030013087980409026,0,0
LKW-01,2026-04-28 13:30:00,0.052563769433996765,0,0
LKW-01,2026-04-28 14:00:00,0.05294834502754692,0,0
LKW-01,2026-04-28 14:30:00,0.006582686025238926,0,0
LKW-01,2026-04-28 15:00:00,0.034213972696458705,0,0
LKW-01,2026-04-28 15:30:00,-0.009400276189775292,1,0
LKW-01,2026-04-28 16:00:00,0.03896045350509514,0,0
LKW-01,2026-04-28 16:30:00,0.04979869517933533,0,0
LKW-01,2026-04-28 17:00:00,0.024163202478325374,0,0
LKW-01,2026-04-28 17:30:00,0.020424231123319536,0,0
LKW-01,2026-04-28 18:00:00,0.03773982957991495,0,0
LKW-01,2026-04-28 18:30:00,0.024330395923354564,0,0
LKW-01,2026-04-28 19:00:00,0.04501051623568708,0,0
LKW-01,2026-04-28 19:30:00,0.05446275896449104,0,0
LKW-01,2026-04-28 20:00:00,-0.001537947155561048,1,0
LKW-01,2026-04-28 20:30:00,0.04710551315097988,0,0
LKW-01,2026-04-28 21:00:00,0.03971771299007909,0,0
LKW-01,2026-04-28 21:30:00,0.057068966794783516,0,0
LKW-01,2026-04-28 22:00:00,0.05965812012977706,0,0
LKW-01,2026-04-28 22:30:00,0.07859260670328944,0,0
LKW-01,2026-04-28 23:00:00,0.07007305720754242,0,0
LKW-01,2026-04-28 23:30:00,0.04353370991159722,0,0
LKW-01,2026-04-29 00:00:00,0.004169665147116641,0,0
LKW-01,2026-04-29 00:30:00,0.004474962565477303,0,0
LKW-01,2026-04-29 01:00:00,0.029665927356276822,0,0
LKW-01,2026-04-29 01:30:00,0.0176785447414069,0,0
LKW-01,2026-04-29 02:00:00,0.03988288799863171,0,0
LKW-01,2026-04-29 02:30:00,0.027957308765635513,0,0
LKW-01,2026-04-29 03:00:00,-0.009519080442990768,1,0
LKW-01,2026-04-29 03:30:00,0.007640825698565001,0,0
LKW-01,2026-04-29 04:00:00,0.01795926906437384,0,0
LKW-01,2026-04-29 04:30:00,-0.0038855000871835244,1,0
LKW-01,2026-04-29 05:00:00,0.00021905053493370685,0,0
LKW-01,2026-04-29 05:30:00,-0.015323072586357511,1,1
LKW-01,2026-04-29 06:00:00,-0.017407121143895865,1,1
LKW-01,2026-04-29 06:30:00,0.037058879352115326,0,0
LKW-01,2026-04-29 07:00:00,0.003927803798946361,0,0
LKW-01,2026-04-29 07:30:00,0.008892746138119634,0,0
LKW-01,2026-04-29 08:00:00,0.037595332747911214,0,0
LKW-01,2026-04-29 08:30:00,0.0219109423084336,0,0
LKW-01,2026-04-29 09:00:00,0.002451426243495869,0,0
LKW-01,2026-04-29 09:30:00,0.0036991798309921053,0,0
LKW-01,2026-04-29 10:00:00,-0.011666414251809754,1,0
LKW-01,2026-04-29 10:30:00,-0.0020570296814373945,1,0
LKW-01,2026-04-29 11:00:00,0.03358219825090619,0,0
LKW-01,2026-04-29 11:30:00,0.042396959163627346,0,0
LKW-01,2026-04-29 12:00:00,0.0025021228001002593,0,0
LKW-01,2026-04-29 12:30:00,-0.023423725443109666,1,1
LKW-01,2026-04-29 13:00:00,0.013910498620560097,0,0
LKW-01,2026-04-29 13:30:00,-0.00488107943336219,1,0
LKW-01,2026-04-29 14:00:00,0.0049525930100601245,0,0
LKW-01,2026-04-29 14:30:00,0.006399390526585724,0,0
LKW-01,2026-04-29 15:00:00,-0.02409466895763812,1,1
LKW-01,2026-04-29 15:30:00,0.0057960358734487905,0,0
LKW-01,2026-04-29 16:00:00,0.025078096043117837,0,0
LKW-01,2026-04-29 16:30:00,0.000885335584293323,0,0
LKW-01,2026-04-29 17:00:00,0.01056063757160619,0,0
LKW-01,2026-04-29 17:30:00,-0.011235883454363882,1,0
LKW-01,2026-04-29 18:00:00,0.003341086713706476,0,0
LKW-01,2026-04-29 18:30:00,0.026715437721850865,0,0
LKW-01,2026-04-29 19:00:00,0.009854223158126951,0,0
LKW-01,2026-04-29 19:30:00,0.03501426925948076,0,0
LKW-01,2026-04-29 20:00:00,0.05990424823117957,0,0
LKW-01,2026-04-29 20:30:00,0.02289312319088499,0,0
LKW-01,2026-04-29 21:00:00,-0.007341160753516596,1,0
LKW-01,2026-04-29 21:30:00,0.03618624606607734,0,0
LKW-01,2026-04-29 22:00:00,0.028105170087425413,0,0
LKW-01,2026-04-29 22:30:00,0.00873144662723252,0,0
LKW-01,2026-04-29 23:00:00,-0.008182088410748356,1,0
LKW-01,2026-04-29 23:30:00,-0.013661566898611976,1,1
LKW-01,2026-04-30 00:00:00,0.06664498519656248,0,0
LKW-01,2026-04-30 00:30:00,0.028219907249068976,0,0
LKW-01,2026-04-30 01:00:00,0.03991599180671507,0,0
LKW-01,2026-04-30 01:30:00,0.06309021283631988,0,0
LKW-01,2026-04-30 02:00:00,0.021378504717476654,0,0
LKW-01,2026-04-30 02:30:00,0.00585155980579688,0,0
LKW-01,2026-04-30 03:00:00,0.007780423073283138,0,0
LKW-01,2026-04-30 03:30:00,0.004461540135875575,0,0
LKW-01,2026-04-30 04:00:00,0.009896044027861928,0,0
LKW-01,2026-04-30 04:30:00,0.060256832032151764,0,0
LKW-01,2026-04-30 05:00:00,0.012649437070108849,0,0
LKW-01,2026-04-30 05:30:00,0.06062826300045587,0,0
LKW-01,2026-04-30 06:00:00,0.05161925891737801,0,0
LKW-01,2026-04-30 06:30:00,0.04244748677246046,0,0
LKW-01,2026-04-30 07:00:00,0.05213710946571942,0,0
LKW-01,2026-04-30 07:30:00,0.05749471307690651,0,0
LKW-01,2026-04-30 08:00:00,0.04082959734706332,0,0
LKW-01,2026-04-30 08:30:00,0.0006408766233608199,0,0
LKW-01,2026-04-30 09:00:00,0.02970624033700553,0,0
LKW-01,2026-04-30 09:30:00,0.022511873257614556,0,0
LKW-01,2026-04-30 10:00:00,0.00931163761427134,0,0
LKW-01,2026-04-30 10:30:00,-0.010067161268001779,1,0
LKW-01,2026-04-30 11:00:00,0.03543147684164927,0,0
LKW-01,2026-04-30 11:30:00,-0.0020755336925848966,1,0
LKW-01,2026-04-30 12:00:00,0.06833899511611857,0,0
LKW-01,2026-04-30 12:30:00,0.08896854807889332,0,0
LKW-01,2026-04-30 13:00:00,0.06164793869196655,0,0
LKW-01,2026-04-30 13:30:00,-0.0028867265245078877,1,0
LKW-01,2026-04-30 14:00:00,0.015267213346542075,0,0
LKW-01,2026-04-30 14:30:00,0.034838771552549386,0,0
LKW-01,2026-04-30 15:00:00,0.02696009760346274,0,0
LKW-01,2026-04-30 15:30:00,0.011426897702689676,0,0
LKW-01,2026-04-30 16:00:00,0.05552585779406427,0,0
LKW-01,2026-04-30 16:30:00,0.02142812497052038,0,0
LKW-01,2026-04-30 17:00:00,0.004832142170618392,0,0
LKW-01,2026-04-30 17:30:00,0.04368521655364871,0,0
LKW-01,2026-04-30 18:00:00,-0.0005304410437450557,1,0
LKW-01,2026-04-30 18:30:00,0.026928345515142782,0,0
LKW-01,2026-04-30 19:00:00,0.04378596069145779,0,0
LKW-01,2026-04-30 19:30:00,0.03787769624313153,0,0
LKW-01,2026-04-30 20:00:00,0.049837871629988706,0,0
LKW-01,2026-04-30 20:30:00,0.0034299394903410385,0,0
LKW-01,2026-04-30 21:00:00,0.025153852304737045,0,0
LKW-01,2026-04-30 21:30:00,0.04711395778699218,0,0
LKW-01,2026-04-30 22:00:00,0.04389113910432235,0,0
LKW-01,2026-04-30 22:30:00,0.02456415918899385,0,0
LKW-01,2026-04-30 23:00:00,0.01612667171602994,0,0
LKW-01,2026-04-30 23:30:00,0.04118624024940781,0,0
LKW-01,2026-05-01 00:00:00,0.041887261068516646,0,0
LKW-01,2026-05-01 00:30:00,0.06464836145412706,0,0
LKW-01,2026-05-01 01:00:00,0.06792096317967766,0,0
LKW-01,2026-05-01 01:30:00,0.04604416261331368,0,0
LKW-01,2026-05-01 02:00:00,0.06383819502201477,0,0
LKW-01,2026-05-01 02:30:00,0.04222223860047036,0,0
LKW-01,2026-05-01 03:00:00,0.041326832011857384,0,0
LKW-01,2026-05-01 03:30:00,0.05620807362752428,0,0
LKW-01,2026-05-01 04:00:00,0.0702156096501872,0,0
LKW-01,2026-05-01 04:30:00,0.07056903540138276,0,0
LKW-01,2026-05-01 05:00:00,0.026543593830465784,0,0
LKW-01,2026-05-01 05:30:00,0.04013279939680742,0,0
LKW-01,2026-05-01 06:00:00,0.04272454039909995,0,0
LKW-01,2026-05-01 06:30:00,0.022303653591565442,0,0
LKW-01,2026-05-01 07:00:00,0.003297576010766523,0,0
LKW-01,2026-05-01 07:30:00,0.04251858176163986,0,0
LKW-01,2026-05-01 08:00:00,0.04153032707279575,0,0
LKW-01,2026-05-01 08:30:00,0.07230395839457421,0,0
LKW-01,2026-05-01 09:00:00,0.024887341593009427,0,0
LKW-01,2026-05-01 09:30:00,0.021899890804523925,0,0
LKW-01,2026-05-01 10:00:00,0.04903834231302212,0,0
LKW-01,2026-05-01 10:30:00,0.019160191007741523,0,0
LKW-01,2026-05-01 11:00:00,0.05226644454644058,0,0
LKW-01,2026-05-01 11:30:00,0.06170985362991038,0,0
LKW-01,2026-05-01 12:00:00,0.02316908798131251,0,0
LKW-01,2026-05-01 12:30:00,0.004513682267339947,0,0
LKW-01,2026-05-01 13:00:00,0.038162109130431165,0,0
LKW-01,2026-05-01 13:30:00,0.06631434990621476,0,0
LKW-01,2026-05-01 14:00:00,0.06044895580025267,0,0
LKW-01,2026-05-01 14:30:00,0.013190677505803883,0,0
LKW-01,2026-05-01 15:00:00,0.041998029171291196,0,0
LKW-01,2026-05-01 15:30:00,0.06315871325094463,0,0
LKW-01,2026-05-01 16:00:00,0.05769125067268133,0,0
LKW-01,2026-05-01 16:30:00,0.034220241499895665,0,0
LKW-01,2026-05-01 17:00:00,0.034199429807523496,0,0
LKW-01,2026-05-01 17:30:00,0.02491643298921159,0,0
LKW-01,2026-05-01 18:00:00,0.03130314402510981,0,0
LKW-01,2026-05-01 18:30:00,0.029008380762089503,0,0
LKW-01,2026-05-01 19:00:00,0.03949135748559879,0,0
LKW-01,2026-05-01 19:30:00,-0.013846561472701413,1,1
LKW-01,2026-05-01 20:00:00,0.026661341903311597,0,0
LKW-01,2026-05-01 20:30:00,0.0359580229774038,0,0
LKW-01,2026-05-01 21:00:00,0.04249012695944876,0,0
LKW-01,2026-05-01 21:30:00,0.04660528230252142,0,0
LKW-01,2026-05-01 22:00:00,0.03117116917545104,0,0
LKW-01,2026-05-01 22:30:00,0.028069502538062563,0,0
LKW-01,2026-05-01 23:00:00,0.03626539034689924,0,0
LKW-01,2026-05-01 23:30:00,0.05138802531086467,0,0
LKW-01,2026-05-02 00:00:00,0.046496306619580985,0,0
LKW-01,2026-05-02 00:30:00,0.06136014695705505,0,0
